Kod woj.;Województwo;Kod gm.;Gmina;Typ gminy;Powiat;L. obwodów;Frekwencja;% głosów ważnych;JUREK Marek;KACZYŃSKI Jarosław Aleksander;KOMOROWSKI Bronisław Maria;KORWIN-MIKKE Janusz Ryszard;LEPPER Andrzej Zbigniew;MORAWIECKI Kornel Andrzej;NAPIERALSKI Grzegorz Bernard;OLECHOWSKI Andrzej Marian;PAWLAK Waldemar;ZIĘTEK Bogusław Zbigniew
08;lubuskie;081102;Żary, m.;miejska;żarski;22;54,16;99,21;0,70;24,73;51,77;2,43;0,73;0,06;17,58;1,30;0,54;0,16
08;lubuskie;081103;Brody, gm.;wiejska;żarski;2;41,68;99,22;1,05;23,79;50,13;2,46;2,90;0,26;16,33;1,58;1,05;0,44
08;lubuskie;081104;Jasień, gm.;miejsko-wiejska;żarski;4;43,29;99,24;0,73;26,95;50,99;1,58;1,34;0,16;15,99;1,09;1,05;0,12
08;lubuskie;081105;Lipinki Łużyckie, gm.;wiejska;żarski;3;40,60;99,04;1,07;26,09;49,18;2,91;2,13;0,00;15,32;1,45;1,65;0,19
08;lubuskie;081106;Lubsko, gm.;miejsko-wiejska;żarski;12;45,54;99,21;0,82;22,95;52,92;2,22;1,91;0,13;16,54;1,16;1,08;0,27
08;lubuskie;081107;Przewóz, gm.;wiejska;żarski;3;42,69;98,70;0,75;28,52;47,84;0,66;2,06;0,09;16,79;1,59;1,69;0,00
08;lubuskie;081108;Trzebiel, gm.;wiejska;żarski;5;41,78;98,71;1,05;27,04;47,33;1,26;3,09;0,21;16,53;1,73;1,57;0,21
08;lubuskie;081109;Tuplice, gm.;wiejska;żarski;2;39,70;98,94;0,78;21,19;50,92;2,04;2,33;0,19;20,02;1,36;0,87;0,29
08;lubuskie;081110;Żary, gm.;wiejska;żarski;8;44,05;99,24;1,16;30,56;46,70;2,13;1,51;0,10;14,24;1,19;2,20;0,22
08;lubuskie;081201;Sława, gm.;miejsko-wiejska;wschowski;12;49,75;99,25;0,46;26,45;47,63;1,80;1,69;0,06;17,95;1,82;2,01;0,13
08;lubuskie;081202;Szlichtyngowa, gm.;miejsko-wiejska;wschowski;3;47,47;99,47;1,02;39,38;33,92;1,23;3,75;0,16;16,59;1,07;2,62;0,27
08;lubuskie;081203;Wschowa, gm.;miejsko-wiejska;wschowski;16;50,59;99,40;1,01;33,29;44,15;2,27;1,58;0,13;14,37;1,68;1,44;0,08
08;lubuskie;086101;Gorzów Wielkopolski, m.;miejska;Gorzów Wielkopolski;68;55,23;99,36;1,18;26,52;50,46;2,65;0,76;0,12;16,19;1,34;0,62;0,15
08;lubuskie;086201;Zielona Góra, m.;miejska;Zielona Góra;61;61,10;99,49;0,84;22,87;55,71;2,64;0,44;0,10;15,04;1,59;0,60;0,16
10;łódzkie;100101;Bełchatów, m.;miejska;bełchatowski;32;59,54;99,26;1,03;51,75;24,47;3,35;0,68;0,08;16,18;1,36;0,84;0,26
10;łódzkie;100102;Bełchatów, gm.;wiejska;bełchatowski;8;57,51;99,35;0,83;65,33;16,66;1,73;0,83;0,04;12,11;0,97;1,45;0,04
10;łódzkie;100103;Drużbice, gm.;wiejska;bełchatowski;4;51,79;98,33;0,39;54,21;17,99;1,12;5,25;0,19;15,61;0,73;4,38;0,15
10;łódzkie;100104;Kleszczów, gm.;wiejska;bełchatowski;3;57,19;98,63;0,79;59,27;18,24;1,93;1,09;0,10;15,47;0,94;2,08;0,10
10;łódzkie;100105;Kluki, gm.;wiejska;bełchatowski;3;51,98;98,70;0,48;64,44;14,35;1,49;2,03;0,18;14,11;0,42;2,45;0,06
10;łódzkie;100106;Rusiec, gm.;wiejska;bełchatowski;4;53,88;98,69;0,67;53,64;19,01;1,82;4,13;0,04;15,19;0,75;4,62;0,13
10;łódzkie;100107;Szczerców, gm.;wiejska;bełchatowski;4;55,09;99,10;0,47;57,08;19,63;2,87;2,34;0,03;14,19;1,05;2,22;0,12
10;łódzkie;100108;Zelów, gm.;miejsko-wiejska;bełchatowski;10;51,65;98,91;1,38;54,96;21,93;1,62;2,40;0,29;14,38;0,90;1,94;0,21
10;łódzkie;100201;Kutno, m.;miejska;kutnowski;29;55,33;99,42;0,56;37,82;37,79;1,96;1,02;0,11;18,23;1,20;1,09;0,23
10;łódzkie;100202;Bedlno, gm.;wiejska;kutnowski;7;44,23;98,72;1,66;41,39;17,35;1,94;4,29;0,00;12,37;0,65;20,21;0,14
10;łódzkie;100203;Dąbrowice, gm.;wiejska;kutnowski;1;44,99;99,07;0,67;53,97;13,73;0,54;7,00;0,40;14,94;0,40;7,94;0,40
10;łódzkie;100204;Krośniewice, gm.;miejsko-wiejska;kutnowski;7;45,19;99,43;0,58;41,82;27,70;1,85;4,88;0,09;18,61;0,64;3,73;0,12
10;łódzkie;100205;Krzyżanów, gm.;wiejska;kutnowski;4;47,29;98,70;0,36;50,33;20,56;1,43;4,78;0,12;14,88;0,48;6,75;0,30
10;łódzkie;100206;Kutno, gm.;wiejska;kutnowski;8;48,54;99,19;0,52;51,46;23,28;1,67;2,56;0,06;16,04;0,67;3,62;0,12
10;łódzkie;100207;Łanięta, gm.;wiejska;kutnowski;3;42,91;98,95;0,36;50,06;19,41;1,30;9,23;0,12;16,09;0,83;2,49;0,12
10;łódzkie;100208;Nowe Ostrowy, gm.;wiejska;kutnowski;4;43,07;98,33;0,62;41,98;25,77;1,47;3,16;0,00;21,68;1,54;3,16;0,62
10;łódzkie;100209;Oporów, gm.;wiejska;kutnowski;2;48,97;99,18;0,55;52,26;12,07;0,46;6,54;0,09;13,36;0,37;14,10;0,18
10;łódzkie;100210;Strzelce, gm.;wiejska;kutnowski;4;47,65;99,44;0,75;51,19;19,06;0,88;6,10;0,06;14,65;0,75;6,48;0,06
10;łódzkie;100211;Żychlin, gm.;miejsko-wiejska;kutnowski;8;44,71;99,12;0,44;39,83;28,38;1,47;1,54;0,02;16,23;0,84;11,05;0,19
10;łódzkie;100301;Buczek, gm.;wiejska;łaski;5;47,36;99,37;0,43;46,12;23,51;1,60;3,56;0,05;17,82;1,12;5,43;0,37
10;łódzkie;100302;Łask, gm.;miejsko-wiejska;łaski;18;53,49;99,18;0,87;39,58;33,30;3,08;1,01;0,06;19,15;1,00;1,80;0,16
10;łódzkie;100303;Sędziejowice, gm.;wiejska;łaski;7;48,00;99,60;0,52;50,50;21,99;1,85;2,57;0,12;15,88;0,48;5,99;0,08
10;łódzkie;100304;Widawa, gm.;wiejska;łaski;7;48,73;99,04;0,77;55,76;18,44;1,83;3,54;0,16;14,06;0,71;4,63;0,10
10;łódzkie;100305;Wodzierady, gm.;wiejska;łaski;2;53,42;99,34;0,15;45,93;27,93;1,70;4,67;0,00;11,48;1,11;6,89;0,15
10;łódzkie;100401;Łęczyca, m.;miejska;łęczycki;11;54,21;99,08;0,69;31,06;43,12;2,02;1,23;0,10;19,35;1,21;0,97;0,25
10;łódzkie;100402;Daszyna, gm.;wiejska;łęczycki;2;40,82;99,64;0,50;43,84;19,84;0,86;8,38;0,07;18,05;0,36;8,09;0,00
10;łódzkie;100403;Góra Świętej Małgorzaty, gm.;wiejska;łęczycki;6;47,00;98,94;0,60;62,74;12,68;0,83;5,24;0,00;8,93;0,77;8,04;0,18
10;łódzkie;100404;Grabów, gm.;wiejska;łęczycki;7;45,65;99,46;0,88;56,50;15,93;0,71;4,89;0,04;15,43;0,25;5,10;0,25
10;łódzkie;100405;Łęczyca, gm.;wiejska;łęczycki;9;49,52;99,21;0,41;47,60;26,00;1,10;5,65;0,10;12,07;0,74;6,06;0,28
10;łódzkie;100406;Piątek, gm.;wiejska;łęczycki;5;48,67;99,25;0,24;59,74;17,65;1,31;3,90;0,08;12,16;0,48;4,21;0,24
10;łódzkie;100407;Świnice Warckie, gm.;wiejska;łęczycki;4;48,56;98,86;0,51;46,52;23,26;1,09;5,50;0,06;17,00;0,83;4,92;0,32
10;łódzkie;100408;Witonia, gm.;wiejska;łęczycki;4;47,20;99,33;1,57;45,59;19,21;1,72;7,25;0,22;15,32;0,75;8,22;0,15
10;łódzkie;100501;Łowicz, m.;miejska;łowicki;18;56,43;99,27;1,23;37,72;37,67;3,13;0,90;0,17;16,11;1,31;1,62;0,16
10;łódzkie;100502;Bielawy, gm.;wiejska;łowicki;8;45,16;98,72;0,83;46,48;19,37;1,11;5,24;0,05;16,45;1,11;9,27;0,09
10;łódzkie;100503;Chąśno, gm.;wiejska;łowicki;3;48,53;98,92;0,67;61,23;10,85;0,76;2,86;0,00;6,81;0,25;16,32;0,25
10;łódzkie;100504;Domaniewice, gm.;wiejska;łowicki;3;43,25;99,33;2,04;51,51;17,40;2,53;2,96;0,19;15,42;0,93;6,91;0,12
10;łódzkie;100505;Kiernozia, gm.;wiejska;łowicki;3;46,19;98,98;0,51;55,29;14,32;1,03;2,64;0,07;9,99;0,81;15,20;0,15
10;łódzkie;100506;Kocierzew Południowy, gm.;wiejska;łowicki;3;50,89;99,35;0,49;64,38;10,68;0,88;1,97;0,05;6,25;0,44;14,74;0,11
10;łódzkie;100507;Łowicz, gm.;wiejska;łowicki;8;52,65;99,07;0,81;52,62;19,60;1,94;2,23;0,13;12,74;0,84;8,86;0,23
10;łódzkie;100508;Łyszkowice, gm.;wiejska;łowicki;8;44,24;99,25;0,89;52,47;19,59;1,10;2,53;0,13;17,52;0,97;4,60;0,21
10;łódzkie;100509;Nieborów, gm.;wiejska;łowicki;7;51,44;99,32;1,10;49,44;24,30;2,22;1,58;0,15;16,72;1,12;3,01;0,36
10;łódzkie;100510;Zduny, gm.;wiejska;łowicki;4;48,93;99,38;1,12;43,06;18,65;2,36;2,86;0,12;13,76;0,46;17,53;0,08
10;łódzkie;100602;Andrespol, gm.;wiejska;łódzki wschodni;10;60,91;99,42;1,04;38,01;39,18;2,90;1,26;0,08;13,98;1,89;1,39;0,27
10;łódzkie;100603;Brójce, gm.;wiejska;łódzki wschodni;3;56,86;99,54;0,74;53,41;25,85;1,90;1,32;0,08;11,59;0,85;4,19;0,08
10;łódzkie;100607;Koluszki, gm.;miejsko-wiejska;łódzki wschodni;18;58,42;99,17;0,91;42,58;34,37;2,57;1,24;0,15;15,17;1,58;1,23;0,20
10;łódzkie;100608;Nowosolna, gm.;wiejska;łódzki wschodni;4;60,73;99,28;0,68;33,14;42,51;3,02;0,94;0,05;13,58;1,46;4,53;0,10
10;łódzkie;100610;Rzgów, gm.;miejsko-wiejska;łódzki wschodni;7;60,84;99,27;0,51;46,74;32,24;3,38;1,70;0,13;10,96;1,50;2,64;0,18
10;łódzkie;100611;Tuszyn, gm.;miejsko-wiejska;łódzki wschodni;10;53,60;99,26;0,75;44,17;33,84;2,68;1,92;0,02;12,67;1,32;2,47;0,15
10;łódzkie;100701;Białaczów, gm.;wiejska;opoczyński;5;46,99;98,68;1,12;55,77;19,95;1,52;2,50;0,09;14,40;0,54;3,94;0,18
10;łódzkie;100702;Drzewica, gm.;miejsko-wiejska;opoczyński;11;57,56;98,62;1,58;59,47;18,17;1,50;2,70;0,06;12,02;0,59;3,63;0,28
10;łódzkie;100703;Mniszków, gm.;wiejska;opoczyński;4;52,17;99,50;1,66;65,69;15,59;1,01;2,88;0,00;9,89;0,45;2,83;0,00
10;łódzkie;100704;Opoczno, gm.;miejsko-wiejska;opoczyński;25;58,38;99,20;1,84;53,10;22,00;2,40;1,70;0,09;15,30;1,15;2,19;0,24
10;łódzkie;100705;Paradyż, gm.;wiejska;opoczyński;4;54,12;99,33;1,46;69,99;10,56;0,99;2,81;0,05;9,93;0,42;3,80;0,00
10;łódzkie;100706;Poświętne, gm.;wiejska;opoczyński;4;58,71;98,73;1,17;59,57;15,52;1,84;3,56;0,12;9,20;0,74;8,04;0,25
10;łódzkie;100707;Sławno, gm.;wiejska;opoczyński;9;55,53;99,09;1,65;65,84;11,27;0,95;3,40;0,09;10,81;0,61;5,27;0,09
10;łódzkie;100708;Żarnów, gm.;wiejska;opoczyński;6;52,10;99,47;1,18;60,90;15,40;1,37;2,35;0,15;14,87;0,64;2,96;0,19
10;łódzkie;100801;Konstantynów Łódzki, m.;miejska;pabianicki;10;57,66;99,34;0,54;34,23;42,00;3,48;0,85;0,08;15,72;2,04;0,86;0,19
10;łódzkie;100802;Pabianice, m.;miejska;pabianicki;35;59,13;99,41;0,55;32,36;43,54;3,13;0,67;0,14;17,07;1,56;0,75;0,23
10;łódzkie;100803;Dłutów, gm.;wiejska;pabianicki;3;53,77;99,34;0,61;52,88;26,02;1,94;1,94;0,00;12,29;1,16;3,10;0,06
10;łódzkie;100804;Dobroń, gm.;wiejska;pabianicki;4;56,40;99,43;0,70;39,57;35,92;3,02;1,37;0,03;14,13;1,08;4,03;0,16
10;łódzkie;100805;Ksawerów, gm.;wiejska;pabianicki;6;59,56;99,23;0,83;34,02;43,42;3,42;0,95;0,14;14,02;1,98;1,06;0,14
10;łódzkie;100806;Lutomiersk, gm.;wiejska;pabianicki;5;52,91;99,45;0,65;42,82;33,19;1,87;2,71;0,26;13,72;0,65;3,87;0,26
10;łódzkie;100807;Pabianice, gm.;wiejska;pabianicki;4;61,75;99,03;0,61;46,07;31,98;2,16;1,35;0,10;13,24;1,11;3,31;0,07
10;łódzkie;100901;Działoszyn, gm.;miejsko-wiejska;pajęczański;10;50,94;99,12;0,44;47,34;27,56;2,35;1,72;0,17;17,45;1,04;1,55;0,38
10;łódzkie;100902;Kiełczygłów, gm.;wiejska;pajęczański;3;49,73;99,21;0,40;57,40;16,11;1,94;4,40;0,06;14,62;0,57;4,51;0,00
10;łódzkie;100903;Nowa Brzeźnica, gm.;wiejska;pajęczański;4;45,96;99,56;0,72;51,93;22,90;1,32;1,88;0,11;17,33;1,32;2,26;0,22
10;łódzkie;100904;Pajęczno, gm.;miejsko-wiejska;pajęczański;5;51,48;99,25;0,61;50,92;24,80;2,14;1,85;0,18;16,52;1,40;1,42;0,16
10;łódzkie;100905;Rząśnia, gm.;wiejska;pajęczański;5;53,35;99,11;0,15;62,49;14,96;1,20;3,39;0,10;14,31;0,80;2,49;0,10
10;łódzkie;100906;Siemkowice, gm.;wiejska;pajęczański;4;46,91;99,35;0,54;52,20;18,05;1,03;5,11;0,16;16,64;0,82;5,22;0,22
10;łódzkie;100907;Strzelce Wielkie, gm.;wiejska;pajęczański;3;49,90;98,87;0,83;63,54;13,93;1,29;2,33;0,21;14,55;0,93;2,28;0,10
10;łódzkie;100908;Sulmierzyce, gm.;wiejska;pajęczański;4;54,44;99,18;0,83;55,53;16,54;0,73;2,59;0,15;21,28;0,44;1,71;0,20
10;łódzkie;101001;Aleksandrów, gm.;wiejska;piotrkowski;5;48,46;99,40;0,28;57,23;16,94;0,94;5,19;0,00;14,51;0,55;4,19;0,17
10;łódzkie;101002;Czarnocin, gm.;wiejska;piotrkowski;3;52,59;99,00;0,48;56,97;18,12;1,61;3,34;0,06;12,69;0,89;5,78;0,06
10;łódzkie;101003;Gorzkowice, gm.;wiejska;piotrkowski;9;52,51;98,52;0,88;65,34;14,93;1,13;1,87;0,08;13,06;0,45;2,09;0,17
10;łódzkie;101004;Grabica, gm.;wiejska;piotrkowski;5;53,31;99,02;0,59;60,12;14,27;0,71;5,53;0,04;10,67;0,59;7,35;0,12
10;łódzkie;101005;Łęki Szlacheckie, gm.;wiejska;piotrkowski;3;43,51;98,84;2,19;57,42;15,31;1,33;3,98;0,08;13,12;0,23;5,94;0,39
10;łódzkie;101006;Moszczenica, gm.;wiejska;piotrkowski;8;54,05;99,31;1,28;59,00;19,52;1,72;2,18;0,09;12,09;1,23;2,66;0,22
10;łódzkie;101007;Ręczno, gm.;wiejska;piotrkowski;3;49,19;98,94;2,87;48,96;19,04;1,34;4,21;0,00;17,03;1,00;5,48;0,07
10;łódzkie;101008;Rozprza, gm.;wiejska;piotrkowski;9;48,87;99,00;0,66;57,98;18,38;1,49;2,37;0,15;13,95;0,86;4,01;0,15
10;łódzkie;101009;Sulejów, gm.;miejsko-wiejska;piotrkowski;10;55,46;99,01;0,75;53,67;24,65;1,90;1,83;0,07;13,53;0,93;2,54;0,13
10;łódzkie;101010;Wola Krzysztoporska, gm.;wiejska;piotrkowski;7;55,01;99,26;0,79;67,81;13,37;1,09;2,08;0,16;11,03;0,57;2,97;0,12
10;łódzkie;101011;Wolbórz, gm.;wiejska;piotrkowski;6;59,11;99,32;1,50;50,87;24,17;1,72;2,51;0,03;14,28;1,12;3,71;0,08
10;łódzkie;101101;Dalików, gm.;wiejska;poddębicki;5;49,90;98,68;0,27;45,17;23,86;1,34;5,70;0,13;15,75;1,14;6,43;0,20
10;łódzkie;101102;Pęczniew, gm.;wiejska;poddębicki;5;51,27;98,97;0,45;46,17;20,75;1,43;5,06;0,13;19,65;0,91;5,38;0,06
10;łódzkie;101103;Poddębice, gm.;miejsko-wiejska;poddębicki;15;50,25;99,26;0,48;37,10;31,07;1,92;2,59;0,19;21,37;1,62;3,46;0,20
10;łódzkie;101104;Uniejów, gm.;miejsko-wiejska;poddębicki;6;53,37;99,49;0,70;53,36;21,75;1,46;2,34;0,03;15,03;0,76;4,50;0,06
10;łódzkie;101105;Wartkowice, gm.;wiejska;poddębicki;10;44,72;99,17;0,49;45,97;19,78;0,93;7,21;0,04;20,66;0,53;4,12;0,27
10;łódzkie;101106;Zadzim, gm.;wiejska;poddębicki;6;50,05;98,99;0,14;41,24;22,93;0,88;6,75;0,28;17,71;0,55;9,48;0,05
10;łódzkie;101201;Radomsko, m.;miejska;radomszczański;27;53,22;99,40;0,83;38,34;36,13;2,64;0,77;0,09;18,94;1,09;0,94;0,23
10;łódzkie;101202;Dobryszyce, gm.;wiejska;radomszczański;3;50,56;99,28;0,97;52,63;23,69;1,27;1,09;0,18;16,01;1,15;2,90;0,12
10;łódzkie;101203;Gidle, gm.;wiejska;radomszczański;5;45,94;99,10;0,95;41,35;27,84;1,69;2,76;0,12;21,25;1,11;2,64;0,29
10;łódzkie;101204;Gomunice, gm.;wiejska;radomszczański;5;53,39;99,00;0,52;52,15;20,35;1,57;1,73;0,16;20,31;0,80;2,01;0,40
10;łódzkie;101205;Kamieńsk, gm.;miejsko-wiejska;radomszczański;4;55,51;99,10;0,53;64,70;16,53;1,17;1,28;0,23;13,10;0,42;1,85;0,19
10;łódzkie;101206;Kobiele Wielkie, gm.;wiejska;radomszczański;4;45,66;99,14;0,56;40,74;20,25;1,24;4,15;0,12;25,70;0,93;6,25;0,06
10;łódzkie;101207;Kodrąb, gm.;wiejska;radomszczański;6;46,58;98,68;0,45;50,95;19,97;1,57;3,86;0,11;16,00;0,62;6,38;0,11
10;łódzkie;101208;Lgota Wielka, gm.;wiejska;radomszczański;3;49,53;98,78;0,47;51,26;18,99;1,88;3,76;0,18;18,11;0,88;4,29;0,18
10;łódzkie;101209;Ładzice, gm.;wiejska;radomszczański;5;44,83;98,78;0,41;47,97;25,96;1,35;2,71;0,12;17,30;0,29;3,77;0,12
10;łódzkie;101210;Masłowice, gm.;wiejska;radomszczański;4;43,99;98,79;0,32;50,87;15,64;1,10;4,65;0,13;20,10;0,26;6,85;0,06
10;łódzkie;101211;Przedbórz, gm.;miejsko-wiejska;radomszczański;5;47,86;99,02;0,45;52,93;22,87;1,10;1,61;0,17;14,26;1,06;5,38;0,17
10;łódzkie;101212;Radomsko, gm.;wiejska;radomszczański;5;47,83;99,21;0,47;48,37;24,16;2,07;1,79;0,19;20,02;0,57;2,21;0,14
10;łódzkie;101213;Wielgomłyny, gm.;wiejska;radomszczański;5;43,04;98,99;0,18;52,21;16,01;1,85;4,60;0,48;16,07;0,42;8,06;0,12
10;łódzkie;101214;Żytno, gm.;wiejska;radomszczański;4;40,18;98,29;0,60;49,81;20,79;1,25;3,32;0,00;18,35;1,09;4,57;0,22
10;łódzkie;101301;Rawa Mazowiecka, m.;miejska;rawski;10;57,95;99,27;1,83;46,31;31,06;2,27;0,76;0,13;15,35;1,01;1,14;0,14
10;łódzkie;101302;Biała Rawska, gm.;miejsko-wiejska;rawski;7;47,38;99,04;0,81;53,89;17,73;1,47;4,75;0,09;13,23;0,59;7,33;0,11
10;łódzkie;101303;Cielądz, gm.;wiejska;rawski;3;44,49;99,52;0,96;64,43;12,41;1,17;4,18;0,00;11,79;0,82;3,91;0,34
10;łódzkie;101304;Rawa Mazowiecka, gm.;wiejska;rawski;5;47,23;99,32;1,00;58,95;17,69;2,30;2,80;0,06;12,36;0,72;3,92;0,19
10;łódzkie;101305;Regnów, gm.;wiejska;rawski;1;42,71;99,21;0,64;60,67;10,51;0,80;7,80;0,16;9,55;0,64;8,92;0,32
10;łódzkie;101306;Sadkowice, gm.;wiejska;rawski;4;43,59;98,57;1,05;56,53;12,25;1,31;6,98;0,10;11,24;0,60;9,84;0,10
10;łódzkie;101401;Sieradz, m.;miejska;sieradzki;27;58,12;99,25;0,68;36,41;37,50;2,65;1,09;0,11;18,36;1,54;1,46;0,20
10;łódzkie;101402;Błaszki, gm.;miejsko-wiejska;sieradzki;10;45,84;99,22;0,49;53,39;17,83;1,37;3,36;0,05;15,78;0,73;6,82;0,16
10;łódzkie;101403;Brąszewice, gm.;wiejska;sieradzki;4;52,45;99,55;0,79;58,80;14,33;1,35;4,23;0,28;15,01;0,79;4,23;0,17
10;łódzkie;101404;Brzeźnio, gm.;wiejska;sieradzki;5;51,21;99,41;0,28;41,75;23,66;1,42;4,27;0,12;20,97;0,99;6,40;0,16
10;łódzkie;101405;Burzenin, gm.;wiejska;sieradzki;6;46,16;99,24;1,14;45,78;24,77;1,72;4,67;0,24;13,72;1,14;6,43;0,38
10;łódzkie;101406;Goszczanów, gm.;wiejska;sieradzki;6;44,62;99,35;0,50;48,92;15,46;1,40;5,90;0,10;20,91;0,25;6,55;0,00
10;łódzkie;101407;Klonowa, gm.;wiejska;sieradzki;4;47,46;98,59;0,45;38,86;18,63;1,69;5,44;0,18;17,74;0,62;16,31;0,09
10;łódzkie;101408;Sieradz, gm.;wiejska;sieradzki;7;51,94;99,34;0,81;52,54;21,56;1,53;2,62;0,15;15,38;0,77;4,47;0,17
10;łódzkie;101409;Warta, gm.;miejsko-wiejska;sieradzki;11;47,72;99,38;0,89;53,78;18,00;1,13;4,50;0,10;17,07;0,95;3,47;0,10
10;łódzkie;101410;Wróblew, gm.;wiejska;sieradzki;4;48,02;99,50;0,42;53,44;16,56;1,82;5,03;0,08;15,17;0,46;6,80;0,21
10;łódzkie;101411;Złoczew, gm.;miejsko-wiejska;sieradzki;7;49,80;99,18;1,00;51,31;19,75;2,38;2,90;0,24;16,26;0,90;5,01;0,24
10;łódzkie;101501;Bolimów, gm.;wiejska;skierniewicki;4;50,66;98,63;1,33;44,68;26,00;2,30;3,93;0,30;14,81;1,57;4,35;0,73
10;łódzkie;101502;Głuchów, gm.;wiejska;skierniewicki;4;63,87;98,63;0,99;69,11;8,58;0,93;3,77;0,03;9,50;0,63;6,36;0,10
10;łódzkie;101503;Godzianów, gm.;wiejska;skierniewicki;1;56,54;99,41;1,61;58,49;12,39;1,95;4,84;0,08;13,58;0,34;6,62;0,08
10;łódzkie;101504;Kowiesy, gm.;wiejska;skierniewicki;4;48,83;98,84;0,67;52,26;18,76;1,42;4,94;0,08;15,24;1,09;5,44;0,08
10;łódzkie;101505;Lipce Reymontowskie, gm.;wiejska;skierniewicki;3;51,59;99,20;0,81;51,21;18,83;1,32;4,91;0,07;16,26;1,17;5,20;0,22
10;łódzkie;101506;Maków, gm.;wiejska;skierniewicki;6;52,56;99,37;1,75;52,67;20,13;2,59;2,43;0,08;15,19;1,35;3,54;0,28
10;łódzkie;101507;Nowy Kawęczyn, gm.;wiejska;skierniewicki;4;49,89;99,02;0,46;48,94;21,73;1,82;3,65;0,08;17,40;1,14;4,79;0,00
10;łódzkie;101508;Skierniewice, gm.;wiejska;skierniewicki;8;50,65;99,29;1,64;51,34;22,62;2,21;2,85;0,04;14,93;0,93;3,31;0,14
10;łódzkie;101509;Słupia, gm.;wiejska;skierniewicki;2;54,16;98,87;0,61;56,40;12,54;1,05;3,86;0,00;14,65;0,70;9,91;0,26
10;łódzkie;101601;Tomaszów Mazowiecki, m.;miejska;tomaszowski;39;57,89;99,37;1,01;39,24;37,21;2,07;0,70;0,13;17,24;1,44;0,79;0,17
10;łódzkie;101602;Będków, gm.;wiejska;tomaszowski;3;54,71;99,61;0,91;58,61;16,31;0,78;4,68;0,19;12,28;0,78;5,26;0,19
10;łódzkie;101603;Budziszewice, gm.;wiejska;tomaszowski;3;56,04;99,51;1,68;56,24;21,68;1,09;2,87;0,30;11,88;0,99;3,07;0,20
10;łódzkie;101604;Czerniewice, gm.;wiejska;tomaszowski;4;47,89;99,31;1,60;57,67;17,84;1,10;3,60;0,10;11,39;0,55;6,05;0,10
10;łódzkie;101605;Inowłódz, gm.;wiejska;tomaszowski;4;56,19;99,24;0,82;44,50;31,54;1,58;2,67;0,11;15,09;1,09;2,51;0,11
10;łódzkie;101606;Lubochnia, gm.;wiejska;tomaszowski;6;58,22;99,23;0,69;59,22;17,75;1,31;1,94;0,09;14,89;0,92;3,10;0,09
10;łódzkie;101607;Rokiciny, gm.;wiejska;tomaszowski;4;53,94;98,94;0,88;51,84;22,72;1,42;2,75;0,15;14,88;0,84;4,48;0,04
10;łódzkie;101608;Rzeczyca, gm.;wiejska;tomaszowski;3;48,85;98,97;1,09;60,27;13,66;1,67;3,81;0,10;12,25;0,73;5,89;0,52
10;łódzkie;101609;Tomaszów Mazowiecki, gm.;wiejska;tomaszowski;8;56,55;98,87;1,36;52,05;24,46;1,71;1,41;0,13;14,38;1,15;3,20;0,15
10;łódzkie;101610;Ujazd, gm.;wiejska;tomaszowski;7;55,42;98,90;0,89;51,12;25,80;1,95;1,46;0,09;14,59;1,95;2,06;0,11
10;łódzkie;101611;Żelechlinek, gm.;wiejska;tomaszowski;3;52,58;98,90;0,84;59,64;12,71;1,26;2,23;0,00;7,33;0,84;15,08;0,07
10;łódzkie;101701;Biała, gm.;wiejska;wieluński;7;48,78;99,08;0,56;46,66;19,71;1,11;4,45;0,19;20,83;0,65;5,61;0,23
10;łódzkie;101702;Czarnożyły, gm.;wiejska;wieluński;4;50,73;99,35;0,71;47,14;22,21;1,09;3,43;0,05;17,42;1,36;6,53;0,05
10;łódzkie;101703;Konopnica, gm.;wiejska;wieluński;6;52,87;99,19;0,29;43,22;29,01;1,52;3,80;0,06;15,96;0,88;5,20;0,06
10;łódzkie;101704;Mokrsko, gm.;wiejska;wieluński;6;51,92;99,38;0,81;43,18;25,96;2,56;3,32;0,18;19,01;0,67;3,95;0,36
10;łódzkie;101705;Osjaków, gm.;wiejska;wieluński;6;51,70;99,25;0,90;53,02;17,99;2,36;2,01;0,00;16,08;0,95;6,33;0,35
10;łódzkie;101706;Ostrówek, gm.;wiejska;wieluński;6;48,60;99,27;0,68;49,60;23,05;1,81;3,33;0,28;15,65;0,34;5,20;0,06
10;łódzkie;101707;Pątnów, gm.;wiejska;wieluński;10;52,01;99,40;0,68;53,33;18,71;1,26;3,08;0,04;16,85;0,53;5,36;0,15
10;łódzkie;101708;Skomlin, gm.;wiejska;wieluński;4;51,27;99,06;0,58;37,99;26,49;1,46;3,86;0,15;20,67;0,73;7,93;0,15
10;łódzkie;101709;Wieluń, gm.;miejsko-wiejska;wieluński;23;54,18;99,22;0,86;36,37;38,43;2,72;0,97;0,12;17,10;1,34;1,87;0,22
10;łódzkie;101710;Wierzchlas, gm.;wiejska;wieluński;7;46,87;99,44;0,48;44,08;27,64;1,56;1,60;0,08;18,05;0,88;5,42;0,20
10;łódzkie;101801;Bolesławiec, gm.;wiejska;wieruszowski;4;49,56;99,17;0,66;38,31;29,14;1,86;3,96;0,30;20,02;0,96;4,50;0,30
